1089,"Colonial Savings, F.A."
1090,Colony Bank
1091,Colorado Federal Savings Bank
1092,Colorado National Bank
1093,Columbia Bank
1094,Columbia Bank
1095,Columbia National Bank
1096,Columbia Savings and Loan Association
1097,Columbia State Bank
1098,Columbus Bank and Trust Company
1099,Columbus State Bank
1100,Comenity Bank
1101,Comenity Capital Bank
1102,Comerica Bank
1103,"Comerica Bank & Trust, National Association"
1104,Commencement Bank
1105,Commerce Bank
1106,Commerce Bank
1107,Commerce Bank
1108,Commerce Bank
1109,Commerce Bank of Arizona
1110,Commerce Bank Texas
1111,Commerce Community Bank
1112,Commerce National Bank & Trust
1113,Commerce State Bank
1114,Commerce West Bank
1115,CommerceOne Bank
1116,Commercial Bank
1117,Commercial Bank
1118,Commercial Bank
1119,Commercial Bank
1120,Commercial Bank
1121,Commercial Bank
1122,Commercial Bank & Trust Co.
1123,Commercial Bank & Trust Company
1124,Commercial Bank and Trust of PA
1125,Commercial Bank of California
1126,Commercial Bank of Mott
1127,"Commercial Bank of Oak Grove, Mo."
1128,"Commercial Bank of Texas, National Association"
1129,Commercial Banking Company
1130,Commercial Capital Bank
1131,Commercial National Bank of Texarkana
1132,Commercial Savings Bank
1133,Commercial State Bank
1134,Commercial State Bank
1135,Commercial State Bank
1136,Commercial State Bank
1137,Commercial State Bank
1138,Commercial State Bank
1139,"Commercial State Bank, of Wagner"
1140,Commercial Trust Company of Fayette
1141,Commodore Bank
1142,Commonwealth Bank and Trust Company
1143,COMMONWEALTH BUSINESS BANK
1144,Commonwealth Co-operative Bank
1145,"Commonwealth Community Bank, Inc."
1146,Commonwealth National Bank
1147,Community  Bank
1148,Community 1st Bank
1149,Community 1st Bank Las Vegas
1150,Community Bank
1151,Community Bank
1152,Community Bank
1153,Community Bank
1154,Community Bank
1155,Community Bank
1156,Community Bank
1157,Community Bank
1158,Community Bank
1159,Community Bank
1160,Community Bank
1161,Community Bank & Trust
1162,"Community Bank & Trust, Waco, Texas"
1163,Community Bank and Trust
1164,Community Bank and Trust - Alabama
1165,Community Bank and Trust - West Georgia
1166,Community Bank and Trust Company
1167,Community Bank and Trust of Florida
1168,Community Bank Delaware
1169,Community Bank Mankato
1170,Community Bank of Cameron
1171,Community Bank of Easton
1172,Community Bank of El Dorado Springs
1173,Community Bank of Elmhurst
1174,Community Bank of Georgia
1175,Community Bank of Louisiana
1176,Community Bank of Marshall
1177,Community Bank of Memphis
1178,Community Bank of Mississippi
1179,Community Bank of Missouri
1180,Community Bank of Oak Park River Forest
1181,Community Bank of Oelwein
1182,COMMUNITY BANK OF OKLAHOMA
1183,Community Bank of Parkersburg
1184,Community Bank of Pickens County
1185,Community Bank of Pleasant Hill
1186,Community Bank of Raymore
1187,Community Bank of Santa Maria
1188,COMMUNITY BANK OF SNYDER
1189,Community Bank of the Bay
1190,Community Bank of the Chesapeake
1191,Community Bank of the Midwest
1192,Community Bank of the South
1193,Community Bank of Trenton
1194,"Community Bank of Wichita, Inc."
1195,Community Bank Owatonna
1196,"Community Bank, National Association"
1197,Community Bankers' Bank
1198,Community Banking Company of Fitzgerald
1199,Community Banks of Shelby County
1200,Community Commerce Bank
1201,"Community Development Bank, FSB"
1202,Community Federal Savings Bank
1203,Community Financial Bank
1204,Community Financial Services Bank
1205,Community First Bank
1206,Community First Bank
1207,Community First Bank
1208,COMMUNITY FIRST BANK
1209,Community First Bank
1210,Community First Bank
1211,Community First Bank
1212,Community First Bank
1213,Community First Bank
1214,Community First Bank of Indiana
1215,COMMUNITY FIRST BANK OF THE HEARTLAND
1216,"Community First Bank, Inc."
1217,"Community First Bank, National Association"
1218,Community First Banking Company
1219,Community First National Bank
1220,Community National Bank
1221,Community National Bank
1222,Community National Bank
1223,Community National Bank
1224,Community National Bank
1225,Community National Bank
1226,Community National Bank & Trust
1227,Community National Bank & Trust of Texas
1228,Community National Bank in Monmouth
1229,Community National Bank of Okarche
1230,Community Neighbor Bank
1231,Community Point Bank
1232,Community Resource Bank
1233,Community Savings
1234,Community Savings Bank
1235,Community Savings Bank
1236,Community Savings Bank
1237,Community Shores Bank
1238,Community Spirit Bank
1239,Community State Bank
1240,Community State Bank
1241,Community State Bank
1242,Community State Bank
1243,Community State Bank
1244,COMMUNITY STATE BANK
1245,Community State Bank
1246,Community State Bank
1247,Community State Bank
1248,Community State Bank
1249,Community State Bank
1250,Community State Bank
1251,Community State Bank
1252,Community State Bank
1253,Community State Bank
1254,Community State Bank of Canton
1255,Community State Bank of Missouri
1256,Community State Bank of Orbisonia
1257,Community State Bank of Rock Falls
1258,Community State Bank of Southwestern Indiana
1259,Community Trust Bank
1260,"Community Trust Bank, Inc."
1261,Community Valley Bank
1262,"Community West Bank, National Association"
1263,"CommunityBank of Texas, N.A."
1264,Compass Bank
1265,Compass Savings Bank
1266,Concorde Bank
1267,Concordia Bank & Trust Company
1268,"Concordia Bank of Concordia, Missouri"
1269,Congressional Bank
1270,Conneaut Savings Bank
1271,"Connecticut Community Bank, National Association"
1272,Connection Bank
1273,Connections Bank
1274,ConnectOne Bank
1275,Consumers National Bank
1276,Continental Bank
1277,Continental National Bank
1278,Conway Bank
1279,Copiah Bank
1280,Core Bank
1281,COREBANK
1282,CoreFirst Bank & Trust
1283,Corn Growers State Bank
1284,Cornerstone Bank
1285,Cornerstone Bank
1286,Cornerstone Bank
1287,Cornerstone Bank
1288,Cornerstone Bank
1289,Cornerstone Bank
1290,Cornerstone Bank
1291,Cornerstone Bank
1292,"Cornerstone Bank, Inc."
1293,"CornerStone Bank, National Association"
1294,Cornerstone Community Bank
1295,Cornerstone Community Bank
1296,Cornerstone National Bank & Trust Company
1297,Cornerstone State Bank
1298,CornerstoneBank
1299,Cornhusker Bank
1300,CorTrust Bank National Association
1301,Corydon State Bank
1302,Cottonport Bank
1303,Cottonwood Valley Bank
1304,Coulee Bank
1305,Country  Trust Bank
1306,Country Bank
1307,Country Bank for Savings
1308,Country Club Bank
1309,Countryside Bank
1310,Countryside Bank
1311,County Bank
1312,County Bank
1313,County Bank
1314,County Savings Bank
1315,Countybank
1316,Covenant Bank
1317,Covington County Bank
1318,Cowboy State Bank
1319,Crawford County Trust and Savings Bank
1320,Credit First National Association
1321,"Credit One Bank, National Association"
1322,Crescent Bank & Trust
1323,CresCom Bank
1324,Crest Savings Bank
1325,Crestmark Bank
1326,Crockett National Bank
1327,Cross County Bank
1328,Cross County Savings Bank
1329,Cross Keys Bank
1330,Cross River Bank
1331,CrossFirst Bank
1332,Crossroads Bank
1333,Crossroads Bank
1334,Crowell State Bank
1335,Crown Bank
1336,Crown Bank
1337,"Crystal Lake Bank and Trust Company, National Association"
1338,CTBC Bank Corp. (USA)
1339,Cullman Savings Bank
1340,"Cumberland Federal Bank, FSB"
1341,"Cumberland Security Bank, Inc."
1342,Cumberland Valley National Bank & Trust Company
1343,Currie State Bank
1344,CUSB Bank
1345,Custer Federal State Bank
1346,Customers Bank
1347,"Cypress Bank, SSB"
1348,D. L. Evans Bank
1349,Dacotah Bank
1350,Dairy State Bank
1351,Dairyland State Bank
1352,"Dakota Community Bank & Trust, National Association"
1353,Dakota Heritage Bank of North Dakota
1354,Dakota Prairie Bank
1355,Dakota Western Bank
1356,"Dalhart Federal Savings & Loan Association, SSB"
1357,"Dallas Capital Bank, National Association"
1358,Damariscotta Bank & Trust Co.
1359,Danville State Savings Bank
1360,Davidson Trust Co.
1361,Davis Trust Company
1362,De Witt Bank and Trust Company
1363,De Witt Savings Bank
1364,Dean Co-operative Bank
1365,Dearborn Federal Savings Bank
1366,Dearborn Savings Bank
1367,Decatur County Bank
1368,Decorah Bank & Trust Company
1369,Dedham Institution for Savings
1370,Dedicated Community Bank
1371,Deerwood Bank
1372,Defiance State Bank
1373,Del Norte Bank
1374,Delaware Place Bank
1375,Delta Bank
1376,Delta National Bank and Trust Company
1377,DeMotte State Bank
1378,Denali State Bank
1379,Denmark State Bank
1380,Denver Savings Bank
1381,Department Stores National Bank
1382,"Desjardins Bank, National Association"
1383,Deutsche Bank Trust Company Americas
1384,Deutsche Bank Trust Company Delaware
1385,Devon Bank
1386,Dewey Bank
1387,DeWitt Bank & Trust Co.
1388,Diamond Bank
1389,Dieterich Bank
1390,Dilley State Bank
1391,Dime Bank
1392,Dime Community Bank
1393,Discover Bank
1394,Dixon Bank
1395,DMB Community Bank
1396,"DNB First, National Association"
1397,DNB NATIONAL BANK
1398,"Dollar Bank, Federal Savings Bank"
1399,Douglas National Bank
1400,Drake Bank
1401,Drummond Community Bank
1402,DSRM National Bank
1403,Du Quoin State Bank
1404,Dubuque Bank and Trust Company
1405,Durand State Bank
1406,"Durden Banking Company, Incorporated"
1407,Dysart State Bank
1408,E*TRADE Bank
1409,E*TRADE Savings Bank
1410,Eagle Bank
1411,Eagle Bank
1412,Eagle Bank
1413,Eagle Bank and Trust Company
1414,Eagle Community Bank
1415,Eagle Savings Bank
1416,Eagle State Bank
1417,EagleBank
1418,Eaglemark Savings Bank
1419,Earlham Savings Bank
1420,East Boston Savings Bank
1421,East Cambridge Savings Bank
1422,East West Bank
1423,East Wisconsin Savings Bank
1424,"Eastbank, National Association"
1425,Eastern Bank
1426,EASTERN CONNECTICUT SAVINGS BANK
1427,Eastern International Bank
1428,Eastern Michigan Bank
1429,Eastern National Bank
1430,"Eastern Savings Bank, FSB"
1431,Easthampton Savings Bank
1432,Eaton Federal Savings Bank
1433,"Eclipse Bank, Inc."
1434,Edgewater  Bank
1435,Edison National Bank
1436,Edmonton State Bank
1437,Edward Jones Trust Company
1438,EH National Bank
1439,"El Dorado Savings Bank, F.S.B."
1440,Elberton Federal Savings and Loan Association
1441,Elderton State Bank
1442,Elgin State Bank
1443,Elizabethton Federal Savings Bank
1444,Elk State Bank
1445,Elkhorn Valley Bank & Trust
1446,Elkton Bank & Trust Company
1447,Elmira Savings Bank
1448,Elsa State Bank and Trust Company
1449,Elysian Bank
1450,Embassy Bank for the Lehigh Valley
1451,Embassy National Bank
1452,Emerald Bank
1453,Emigrant Bank
1454,Emigrant Mercantile Bank
1455,Empire National Bank
1456,Empire State Bank
1457,Emprise Bank
1458,Endeavor Bank
1459,EnerBank USA
1460,Englewood Bank & Trust
1461,Enloe State Bank
1462,Ennis State Bank
1463,Entegra Bank
1464,Enterprise Bank
1465,Enterprise Bank
1466,Enterprise Bank & Trust
1467,Enterprise Bank and Trust Company
1468,Enterprise Bank NJ
1469,Enterprise Bank of South Carolina
1470,Envision Bank
1471,Equitable Bank
1472,Equitable Bank
1473,Equitable Savings and Loan Association
1474,Equity Bank
1475,Equity Bank
1476,Ericson State Bank
1477,ESB Bank
1478,ESB Financial
1479,Escambia County Bank
1480,"Esquire Bank, National Association"
1481,ESSA Bank & Trust
1482,Essex Bank
1483,Essex Savings Bank
1484,Eureka Homestead
1485,Eureka Savings Bank
1486,EvaBank
1487,"Evans Bank, National Association"
1488,Everence Trust Company
1489,Everett Co-operative Bank
1490,Evergreen Bank Group
1491,Evergreen Federal Bank
1492,Evergreen National Bank
1493,EverTrust Bank
1494,Evolve Bank & Trust
1495,Exchange Bank
1496,Exchange Bank
1497,Exchange Bank
1498,Exchange Bank & Trust
1499,Exchange Bank and Trust Company
1500,"Exchange Bank and Trust Company, Natchitoches, Louisiana"
1501,Exchange Bank of Missouri
1502,Exchange Bank of Northeast Missouri
1503,Exchange State Bank
1504,Exchange State Bank
1505,Exchange State Bank
1506,Exchange State Bank
1507,Exchange State Bank
1508,Executive National Bank
1509,"Extraco Banks, National Association"
1510,F & C Bank
1511,F & M Bank
1512,F & M Bank and Trust Company
1513,F & M Bank Minnesota
1514,"F & M Community Bank, National Association"
1515,F&M Bank
1516,F&M Bank
1517,F&M Bank
1518,F&M Bank
1519,F&M Bank and Trust Company
1520,Fairfax State Savings Bank
1521,Fairfield County Bank
1522,Fairfield Federal Savings and Loan Association of Lancaster
1523,Fairport Savings Bank
1524,Fairview Savings and Loan Association
1525,Fairview State Banking Company
1526,Falcon International Bank
1527,Falcon National Bank
1528,Fall River Five Cents Savings Bank
1529,Family Bank
1530,"Family Federal Savings, F.A."
1531,Fannin Bank
1532,Farm Bureau Bank FSB
1533,Farmers & Mechanics Bank
1534,Farmers & Merchants Bank
1535,Farmers & Merchants Bank
1536,Farmers & Merchants Bank
1537,Farmers & Merchants Bank
1538,Farmers & Merchants Bank
1539,Farmers & Merchants Bank
1540,Farmers & Merchants Bank
1541,Farmers & Merchants Bank
1542,Farmers & Merchants Bank
1543,Farmers & Merchants Bank
1544,Farmers & Merchants Bank & Trust
1545,Farmers & Merchants Bank & Trust
1546,Farmers & Merchants Bank of Central California
1547,Farmers & Merchants Bank of Colby
1548,Farmers & Merchants Bank of Craig County
1549,Farmers & Merchants Bank of Hutsonville
1550,"Farmers & Merchants Bank, of Orfordville"
1551,Farmers & Merchants Savings Bank
1552,Farmers & Merchants State Bank
1553,"Farmers & Merchants State Bank of New York Mills, Incorporated"
1554,Farmers & Stockmens Bank
1555,Farmers & Traders Bank of Campton
1556,Farmers & Traders Savings Bank
1557,Farmers and Drovers Bank
1558,Farmers and Mechanics Federal Savings Bank
1559,Farmers and Merchants Bank
1560,Farmers and Merchants Bank
1561,Farmers and Merchants Bank
1562,Farmers and Merchants Bank
1563,Farmers and Merchants Bank
1564,Farmers and Merchants Bank
1565,Farmers and Merchants Bank
1566,Farmers and Merchants Bank
1567,Farmers and Merchants Bank
1568,Farmers and Merchants Bank
1569,Farmers and Merchants Bank
1570,Farmers and Merchants Bank
1571,Farmers and Merchants Bank of Ashland
1572,Farmers and Merchants Bank of Kendall
1573,Farmers and Merchants Bank of Long Beach
1574,"Farmers and Merchants Bank of Mound City, Kansas"
1575,Farmers and Merchants Bank of South Carolina
1576,Farmers and Merchants Bank of St. Clair
1577,Farmers and Merchants Savings Bank
1578,Farmers and Merchants Savings Bank
1579,Farmers and Merchants State Bank
1580,Farmers and Merchants State Bank
1581,Farmers and Merchants State Bank
1582,Farmers and Merchants State Bank of Alpha
1583,Farmers and Merchants State Bank of Appleton
1584,Farmers and Merchants State Bank of Blooming Prairie
1585,Farmers and Merchants State Bank of Bushnell
1586,"Farmers and Merchants State Bank of Neola, Iowa"
1587,Farmers and Merchants State Bank of Pierz
1588,Farmers and Merchants State Bank of Sacred Heart
1589,Farmers and Merchants State Bank of Springfield
1590,"Farmers and Merchants State Bank, Bloomfield, Nebraska"
1591,Farmers and Merchants Trust Company of Chambersburg
1592,Farmers and Merchants Union Bank
1593,Farmers and Miners Bank
1594,Farmers and Traders Savings Bank
1595,Farmers Bank
1596,Farmers Bank
1597,Farmers Bank
1598,Farmers Bank
1599,Farmers Bank
1600,Farmers Bank & Trust
1601,Farmers Bank & Trust
1602,Farmers Bank & Trust Company
1603,Farmers Bank and Trust Company
1604,Farmers Bank and Trust Company
1605,Farmers Bank and Trust Company
1606,Farmers Bank of Green City
1607,Farmers Bank of Lincoln
1608,"Farmers Bank of Lohman, Missouri"
1609,Farmers Bank of Northern Missouri
1610,Farmers Building and Savings Bank
1611,Farmers Deposit Bank
1612,"Farmers Deposit Bank of Middleburg, Inc."
1613,Farmers Exchange Bank
1614,Farmers National Bank
1615,Farmers National Bank of Griggsville
1616,Farmers Savings Bank
1617,Farmers Savings Bank
1618,Farmers Savings Bank
1619,Farmers Savings Bank
1620,Farmers Savings Bank
1621,Farmers Savings Bank
1622,Farmers Savings Bank
1623,Farmers Savings Bank & Trust
1624,Farmers Security Bank
1625,Farmers State Bank
1626,Farmers State Bank
1627,Farmers State Bank
1628,Farmers State Bank
1629,Farmers State Bank
1630,Farmers State Bank
1631,Farmers State Bank
1632,Farmers State Bank
1633,Farmers State Bank
1634,Farmers State Bank
1635,Farmers State Bank
1636,Farmers State Bank
1637,Farmers State Bank
1638,Farmers State Bank
1639,Farmers State Bank
1640,Farmers State Bank
1641,Farmers State Bank
1642,Farmers State Bank
1643,Farmers State Bank
1644,Farmers State Bank
1645,Farmers State Bank
1646,Farmers State Bank
1647,Farmers State Bank
1648,Farmers State Bank
1649,Farmers State Bank
1650,Farmers State Bank
1651,Farmers State Bank
1652,Farmers State Bank & Trust Co.
1653,Farmers State Bank & Trust Co.
1654,"Farmers State Bank of Alto Pass, Ill."
1655,Farmers State Bank of Calhan
1656,Farmers State Bank of Canton
1657,Farmers State Bank of Danforth
1658,Farmers State Bank of Emden
1659,Farmers State Bank of Hamel
1660,Farmers State Bank of Hartland
1661,Farmers State Bank of Hoffman
1662,Farmers State Bank of Hoffman
1663,Farmers State Bank of Medora
1664,Farmers State Bank of Munith
1665,Farmers State Bank of Newcastle
1666,Farmers State Bank of Trimont
1667,Farmers State Bank of Underwood
1668,Farmers State Bank of Watkins
1669,Farmers State Bank of West Concord
1670,Farmers State Bank of Western Illinois
1671,"Farmers State Bank, Allen, Oklahoma"
1672,"Farmers State Bank, S/B"
1673,Farmers Trust & Savings Bank
1674,Farmers Trust & Savings Bank
1675,Farmers Trust and Savings Bank
1676,Farmers Trust and Savings Bank
1677,Farmers-Merchants Bank & Trust Company
1678,Farmers-Merchants National Bank of Paxton
1679,Farmington Bank
1680,Farmington State Bank
1681,"Fayette Savings Bank, SSB"
1682,Fayetteville Bank
1683,FBT Bank & Mortgage
1684,FCB Banks
1685,"FCN Bank, National Association"
1686,FDS Bank
1687,Federal Savings Bank
1688,Federated Bank
1689,Federation Bank
1690,Feliciana Bank & Trust Company
1691,Fidelity Bank
1692,Fidelity Bank
1693,FIDELITY BANK
1694,Fidelity Bank
1695,FIDELITY BANK
1696,Fidelity Bank
1697,Fidelity Bank & Trust
1698,"Fidelity Bank of Florida, National Association"
1699,Fidelity Bank of Texas
1700,Fidelity Co-operative Bank
1701,Fidelity Federal Savings and Loan Association of Delaware
1702,Fidelity National Bank
1703,"Fidelity Personal Trust Company, FSB"
1704,Fidelity Savings and Loan Association of Bucks Co
1705,Fidelity State Bank and Trust Company
1706,Field & Main Bank
1707,Fieldpoint Private Bank & Trust
1708,Fifth District Savings Bank
1709,Fifth Third Bank
1710,"Finance Factors, Ltd."
1711,Financial Federal Bank
1712,Financial Security Bank
1713,FineMark National Bank & Trust
1714,FinWise Bank
1715,First  Bank of Thomas
1716,First  Ipswich Bank
1717,"First & Farmers National Bank, Inc."
1718,First & Peoples Bank and Trust Company
1719,First Advantage Bank
1720,First Alliance Bank
1721,First American Bank
1722,First American Bank
1723,First American Bank
1724,First American Bank
1725,First American Bank and Trust
1726,First American Bank and Trust Company
1727,"First American Bank, N.A."
1728,First American International Bank
1729,First American National Bank
1730,First American State Bank
1731,First American State Bank
1732,"First American Trust, FSB"
1733,First Arkansas Bank and Trust
1734,First Bank
1735,First Bank
1736,First Bank
1737,First Bank
1738,First Bank
1739,First Bank
1740,First Bank
1741,First Bank
1742,First Bank
1743,First Bank
1744,First Bank
1745,First Bank
1746,First Bank & Trust
1747,First Bank & Trust
1748,First Bank & Trust
1749,First Bank & Trust
1750,First Bank & Trust Co.
1751,First Bank & Trust Company
1752,"First Bank & Trust,"
1753,First Bank and Trust
1754,First Bank and Trust Company
1755,First Bank and Trust Company
1756,First Bank and Trust Company of Illinois
1757,First Bank and Trust of Childress
1758,First Bank and Trust of Fullerton
1759,First Bank and Trust of Memphis
1760,First Bank Blue Earth
1761,First Bank Financial Centre
1762,First Bank Hampton
1763,First Bank Kansas
1764,First Bank of Bancroft
1765,First Bank of Berne
1766,First Bank of Boaz
1767,First Bank of Chandler
1768,"First Bank of Charleston, Inc."
1769,First Bank of Coastal Georgia
1770,First Bank of Highland Park
1771,First Bank of Lilly
1772,First Bank of Linden
1773,First Bank of Manhattan
1774,First Bank of Muleshoe
1775,First Bank of Newton
1776,First Bank of Ohio
1777,First Bank of Owasso
1778,First Bank of Pike
1779,First Bank of Tennessee
1780,First Bank of the Lake
1781,First Bank of the Palm Beaches
1782,First Bank of Utica
1783,First Bank Richmond
1784,"First Bank, Upper Michigan"
1785,"First Bankers Trust Company, National Association"
1786,First Bethany Bank & Trust
1787,First Business Bank
1788,First Cahawba Bank
1789,First Capital Bank
1790,First Capital Bank
1791,First Capital Bank
1792,First Carolina Bank
1793,First Central Bank
1794,First Central Bank McCook
1795,First Central Savings Bank
1796,First Central State Bank
1797,First Century Bank
1798,"First Century Bank, National Association"
1799,First Chatham Bank
1800,First Choice Bank
1801,First Choice Bank
1802,First Citizens Bank
1803,First Citizens Bank
1804,First Citizens Bank of Butte
1805,"First Citizens Bank of Polson, National Association"
1806,First Citizens Community Bank
1807,First Citizens National Bank
1808,First Citizens State Bank
1809,First Citrus Bank
1810,First City Bank
1811,First City Bank of Florida
1812,First Colony Bank of Florida
1813,First Colorado National Bank
1814,First Columbia Bank & Trust Co.
1815,First Command Bank
1816,First Commerce Bank
1817,First Commerce Bank
1818,First Commerce Bank
1819,FIRST COMMERCIAL BANK
1820,First Commercial Bank
1821,First Commercial Bank (USA)
1822,"First Commercial Bank, National Association"
1823,First Commonwealth Bank
1824,First Community  Bank of the Ozarks
1825,First Community Bank
1826,First Community Bank
1827,First Community Bank
1828,First Community Bank
1829,First Community Bank
1830,First Community Bank
1831,First Community Bank
1832,First Community Bank
1833,First Community Bank
1834,First Community Bank
1835,First Community Bank
1836,First Community Bank and Trust
1837,First Community Bank of Central Alabama
1838,First Community Bank of Cullman
1839,First Community Bank of East Tennessee
1840,First Community Bank of Eastern Arkansas
1841,First Community Bank of Hillsboro
1842,First Community Bank of Mercersburg
1843,First Community Bank of Tennessee
1844,"First Community Bank of the Heartland, Inc."
1845,"First Community Bank, Xenia-Flora"
1846,First Community National Bank
1847,First County Bank
1848,First Covenant Bank
1849,First Credit Bank
1850,First Dakota National Bank
1851,First Delta Bank
1852,First Eagle  Bank
1853,First Electronic Bank
1854,First Enterprise Bank
1855,First Exchange Bank
1856,First Exchange Bank of Alabama
1857,First FarmBank
1858,First Farmers & Commercial Bank
1859,First Farmers & Merchants Bank
1860,First Farmers & Merchants National Bank
1861,First Farmers & Merchants National Bank
1862,First Farmers & Merchants State Bank
1863,First Farmers & Merchants State Bank of Grand Meadow
1864,First Farmers and Merchants Bank
1865,First Farmers Bank and Trust Company
1866,First Farmers State Bank
1867,First Federal Bank
1868,First Federal Bank
1869,First Federal Bank
1870,First Federal Bank & Trust
1871,"First Federal Bank Littlefield, Texas"
1872,First Federal Bank of Kansas City
1873,First Federal Bank of Louisiana
1874,First Federal Bank of Ohio
1875,First Federal Bank of the Midwest
1876,First Federal Bank of Wisconsin
1877,"First Federal Bank, A FSB"
1878,First Federal Community Bank of Bucyrus
1879,"First Federal Community Bank, National Association"
1880,"First Federal Community Bank, SSB"
1881,First Federal Savings & Loan Association of Ravenswood
1882,First Federal Savings and Loan Association
1883,First Federal Savings and Loan Association
1884,First Federal Savings and Loan Association
1885,First Federal Savings and Loan Association
1886,First Federal Savings and Loan Association
1887,First Federal Savings and Loan Association
1888,First Federal Savings and Loan Association
1889,First Federal Savings and Loan Association of Bath
1890,"First Federal Savings and Loan Association of Central Illinois, S.B."
1891,First Federal Savings and Loan Association of Greene Co
1892,First Federal Savings and Loan Association of Greensburg
1893,First Federal Savings and Loan Association of Lakewood
1894,First Federal Savings and Loan Association of Lorain
1895,First Federal Savings and Loan Association of McMinnville
1896,First Federal Savings and Loan Association of Port Angeles
1897,First Federal Savings and Loan Association of San Rafael
1898,First Federal Savings and Loan Association of Valdosta
1899,First Federal Savings and Loan Association of Van Wert
1900,First Federal Savings and Loan Bank
1901,First Federal Savings Bank
1902,First Federal Savings Bank
1903,First Federal Savings Bank
1904,First Federal Savings Bank
1905,First Federal Savings Bank of Angola
1906,First Federal Savings Bank of Champaign Urbana
1907,First Federal Savings Bank of Kentucky
1908,First Federal Savings Bank of Lincolnton
1909,First Federal Savings Bank of Twin Falls
1910,First Federal Savings Bank of Washington
1911,First Federal Savings of Middletown
1912,First Fidelity Bank
1913,First Fidelity Bank
1914,First Fidelity Bank
1915,First Financial Bank
1916,First Financial Bank
1917,First Financial Bank
1918,First Financial Bank in Winnebago
1919,"First Financial Bank, National Association"
1920,"First Financial Bank, National Association"
1921,First Financial Northwest Bank
1922,First Florida Bank
1923,First Florida Integrity Bank
1924,First Foundation Bank
1925,First Freedom Bank
1926,First FSB of Mascoutah
1927,First General Bank
1928,FIRST GREEN BANK
1929,First Guaranty Bank
1930,First Harrison Bank
1931,First Hawaiian Bank
1932,First Heritage Bank
1933,First Heritage Bank
1934,First Home Bank
1935,"First Hope Bank, A National Banking Association"
1936,First IC Bank
1937,First Independence Bank
1938,First Independent Bank
1939,First Independent Bank
1940,First International Bank & Trust
1941,First Internet Bank of Indiana
1942,First Interstate Bank
1943,First Iowa State Bank
1944,First Iowa State Bank
1945,"First Jackson Bank, Inc."
1946,First Kansas Bank
1947,"First Kentucky Bank, Inc."
1948,First Keystone Community Bank
1949,First Landmark Bank
1950,First Liberty Bank
1951,First Madison Bank & Trust
1952,First Madison Valley Bank
1953,First Merchants Bank
1954,First Metro Bank
1955,"First Mid Bank & Trust, National Association"
1956,First Midwest Bank
1957,First Midwest Bank of Dexter
1958,First Midwest Bank of Poplar Bluff
1959,First Midwest Bank of the Ozarks
1960,First Minnesota Bank
1961,First Minnetonka City Bank
1962,First Missouri Bank
1963,First Missouri Bank of SEMO
1964,First Missouri State Bank
1965,First Missouri State Bank of Cape County
1966,"First Montana Bank, Inc."
1967,"First Mutual Bank, FSB"
1968,First National Bank
1969,First National Bank
1970,First National Bank
1971,First National Bank
1972,First National Bank
1973,First National Bank
1974,First National Bank
1975,First National Bank
1976,First National Bank
1977,First National Bank
1978,First National Bank
1979,First National Bank
1980,First National Bank
1981,First National Bank
1982,First National Bank
1983,First National Bank
1984,First National Bank & Trust Co. of Williston
1985,First National Bank & Trust Company
1986,First National Bank & Trust Company of McAlester
1987,First National Bank Alaska
1988,First National Bank and Trust
1989,First National Bank and Trust
1990,First National Bank and Trust Co. of Bottineau
1991,First National Bank and Trust Company
1992,First National Bank and Trust Company of Ardmore
1993,First National Bank and Trust Company of Newtown
1994,First National Bank and Trust Company of Weatherford
1995,First National Bank at Darlington
1996,First National Bank Baird
1997,First National Bank in DeRidder
1998,First National Bank in Fairfield
1999,First National Bank in Frankfort
2000,First National Bank in Fredonia
2001,First National Bank in Howell
2002,First National Bank in New Bremen
2003,First National Bank in Okeene
2004,First National Bank in Olney
2005,First National Bank in Ord
2006,First National Bank in Paxton
2007,First National Bank in Philip
2008,First National Bank in Pinckneyville
2009,First National Bank in Port Lavaca
2010,First National Bank in Pratt
2011,First National Bank in Taylorville
2012,First National Bank in Tigerton
2013,First National Bank Mahnomen Twin Valley
2014,First National Bank Minnesota
2015,First National Bank North
2016,First National Bank Northwest Florida
2017,First National Bank of Alvin
2018,First National Bank of America
2019,First National Bank of Benton
2020,First National Bank of Bosque County
2021,First National Bank of Brookfield
2022,First National Bank of Burleson
2023,First National Bank of Central Texas
2024,First National Bank of Chadron
2025,First National Bank of Clarksdale
2026,First National Bank of Coffee County
2027,First National Bank of Crossett
2028,First National Bank of Decatur County
2029,First National Bank of Dublin
2030,First National Bank of Eastern Arkansas
2031,First National Bank of Fort Stockton
2032,First National Bank of Giddings
2033,First National Bank of Gillette
2034,First National Bank of Griffin
2035,First National Bank of Hereford
2036,First National Bank of Huntsville
2037,First National Bank of Jasper
2038,First National Bank of Kansas
2039,FIRST NATIONAL BANK OF KENTUCKY
2040,First National Bank of Lake Jackson
2041,First National Bank of Louisiana
2042,First National Bank of Michigan
2043,First National Bank of Muscatine
2044,FIRST NATIONAL BANK OF NOKOMIS
2045,First National Bank of North Arkansas
2046,First National Bank of Northern California
2047,First National Bank of Oklahoma
2048,First National Bank of Omaha
2049,First National Bank of Pana
2050,First National Bank of Pasco
2051,First National Bank of Pennsylvania
2052,First National Bank of Picayune
2053,First National Bank of Pulaski
